object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,standardized_period,standardized_type,standardized_material,culture,data_quality_score,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid,is_duplicate,title_original_en,period_original_en,type_original_en,material_original_en,description_original_en,culture_original_en,credit_line_original_en,standardized_period_original_en,standardized_type_original_en,standardized_material_original_en,aligned_museum,aligned_period,aligned_type,aligned_material
224438,蜡染纺织品，ABC图案,约2018年,纺织,,ABC图案蜡染纺织品的六种颜色变体之一。,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224438,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.6_PS9.jpg,,,2019.1.6,2026-05-27,约2018年,纺织,未知,未知,0.7,sanity,224438,collectionObject,https://www.brooklynmuseum.org/objects/224438,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.6_PS9.jpg,2019.1.6,False,Textile,2016,ca. 2018,2018,,False,"Wax Print Textile, ABC Pattern",ca. 2018,Textile,,One of six color variations of a wax print textile in the ABC pattern.,Unknown,,ca. 2018,Textile,Unknown,Brooklyn Museum,Qing dynasty (c. 2018),纺织,
222615,无题（两个姿势：站着和坐着）来自Jeremy Deller的Iggy Pop Life Class,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222615,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13c_PS9.jpg,,,2016.3.13c,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222615,collectionObject,https://www.brooklynmuseum.org/objects/222615,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13c_PS9.jpg,2016.3.13c,False,Drawing,2016,2016,2016,,False,Untitled (Two Poses: Standing and Sitting) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222629,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,,,2016.3.15e,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222629,collectionObject,https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,2016.3.15e,False,Drawing,2016,2016,2016,,True,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222690,《无题》（四个姿势：站着，从右边看；站着，手臂的细节；坐着；躺着），来自Jeremy Deller的Iggy Pop Life Class,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,,,2016.3.18a,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222690,collectionObject,https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,2016.3.18a,False,Drawing,2016,2016,2016,,True,"Untitled (Four Poses: Standing, View from Right; Standing, Detail of Arm; Sitting; and Lying) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222646,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,,,2016.3.17d,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222646,collectionObject,https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,2016.3.17d,False,Drawing,2016,2016,2016,,True,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222622,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222622,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14d_PS9.jpg,,,2016.3.14d,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222622,collectionObject,https://www.brooklynmuseum.org/objects/222622,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14d_PS9.jpg,2016.3.14d,False,Drawing,2016,2016,2016,,False,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
225428,我的子宫有错13,2016,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225428,https://brooklynmuseum.b-cdn.net/collections/objects/2023.21_PS20.jpg,,,2023.21,2026-05-27,2016,雕塑,未知,未知,0.7,sanity,225428,collectionObject,https://www.brooklynmuseum.org/objects/225428,https://brooklynmuseum.b-cdn.net/collections/objects/2023.21_PS20.jpg,2023.21,False,Sculpture,2016,2016,2016,,False,My Womb is at Fault 13,2016,Sculpture,,,Unknown,,2016,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),雕塑,
225291,Zwarte Piet（黑色Piet）壁纸，代尔夫特蓝配色,2016年设计；2022年制造,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,,,2023.13.2,2026-05-27,2016年设计；2022年制造,家具陈设,未知,未知,0.7,sanity,225291,collectionObject,https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,2023.13.2,False,Furnishing,2016,designed 2016; manufactured 2022,2022,,True,"Zwarte Piet (Black Piet) Wallpaper, Delft Blue colorway",designed 2016; manufactured 2022,Furnishing,,,Unknown,,designed 2016; manufactured 2022,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),家具陈设,
225890,记住5,2016,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225890,,,,2024.83,2026-05-27,2016,写论文,未知,未知,0.7,sanity,225890,collectionObject,https://www.brooklynmuseum.org/objects/225890,,2024.83,False,Work on Paper,2016,2016,2016,False,True,Remember 5,2016,Work on Paper,,,Unknown,,2016,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),写论文,
222570,Jeremy Deller的《Iggy Pop Life Class》中的《无题（撒谎姿势）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222570,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.5b_PS9.jpg,,,2016.3.5b,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222570,collectionObject,https://www.brooklynmuseum.org/objects/222570,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.5b_PS9.jpg,2016.3.5b,False,Drawing,2016,2016,2016,,False,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
223192,论奴隶制和种族灭绝国家自由的不可能性,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/223192,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.2_PS9.jpg,,,2016.25.2,2026-05-27,2016,照片,未知,未知,0.7,sanity,223192,collectionObject,https://www.brooklynmuseum.org/objects/223192,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.2_PS9.jpg,2016.25.2,False,Photograph,2016,2016,2016,,False,"On the Impossibility of Freedom in a Country Founded on Slavery and Genocide, Performance Still 2",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
222566,杰里米·德勒的《Iggy Pop Life Class》中的《无题（站姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222566,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.4c_PS9.jpg,,,2016.3.4c,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222566,collectionObject,https://www.brooklynmuseum.org/objects/222566,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.4c_PS9.jpg,2016.3.4c,False,Drawing,2016,2016,2016,,True,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222623,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222623,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14e_PS9.jpg,,,2016.3.14e,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222623,collectionObject,https://www.brooklynmuseum.org/objects/222623,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14e_PS9.jpg,2016.3.14e,False,Drawing,2016,2016,2016,,True,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222590,无题（两个姿势：站着和坐着）来自Jeremy Deller的Iggy Pop Life Class,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222590,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9c_PS9.jpg,,,2016.3.9c,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222590,collectionObject,https://www.brooklynmuseum.org/objects/222590,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9c_PS9.jpg,2016.3.9c,False,Drawing,2016,2016,2016,,True,Untitled (Two Poses: Standing and Sitting) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222583,杰里米·德勒的《Iggy Pop Life Class》中的《无题（站姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222583,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8a_PS9.jpg,,,2016.3.8a,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222583,collectionObject,https://www.brooklynmuseum.org/objects/222583,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8a_PS9.jpg,2016.3.8a,False,Drawing,2016,2016,2016,,True,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222636,杰里米·德勒的《Iggy Pop Life Class》中的《无题（站姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222636,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16c_PS9.jpg,,,2016.3.16c,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222636,collectionObject,https://www.brooklynmuseum.org/objects/222636,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16c_PS9.jpg,2016.3.16c,False,Drawing,2016,2016,2016,,True,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222584,Jeremy Deller的《Iggy Pop Life Class》中的《无题（撒谎姿势）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222584,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8b_PS9.jpg,,,2016.3.8b,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222584,collectionObject,https://www.brooklynmuseum.org/objects/222584,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8b_PS9.jpg,2016.3.8b,False,Drawing,2016,2016,2016,,True,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222618,Jeremy Deller的《Iggy Pop Life Class》中的《无题（漫画）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222618,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13f_PS9.jpg,,,2016.3.13f,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222618,collectionObject,https://www.brooklynmuseum.org/objects/222618,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13f_PS9.jpg,2016.3.13f,False,Drawing,2016,2016,2016,,True,Untitled (Caricatures) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222591,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222591,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9d_PS9.jpg,,,2016.3.9d,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222591,collectionObject,https://www.brooklynmuseum.org/objects/222591,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9d_PS9.jpg,2016.3.9d,False,Drawing,2016,2016,2016,,True,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222628,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222628,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15d_PS9.jpg,,,2016.3.15d,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222628,collectionObject,https://www.brooklynmuseum.org/objects/222628,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15d_PS9.jpg,2016.3.15d,False,Drawing,2016,2016,2016,,False,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222629,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,,,2016.3.15e,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222629,collectionObject,https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,2016.3.15e,False,Drawing,2016,2016,2016,,True,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222690,《无题》（四个姿势：站着，从右边看；站着，手臂的细节；坐着；躺着），来自Jeremy Deller的Iggy Pop Life Class,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,,,2016.3.18a,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222690,collectionObject,https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,2016.3.18a,False,Drawing,2016,2016,2016,,True,"Untitled (Four Poses: Standing, View from Right; Standing, Detail of Arm; Sitting; and Lying) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
222646,杰里米·德勒的《Iggy Pop Life Class》中的《无题（坐姿）》,2016,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,,,2016.3.17d,2026-05-27,2016,绘图,未知,未知,0.7,sanity,222646,collectionObject,https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,2016.3.17d,False,Drawing,2016,2016,2016,,True,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,Unknown,,2016,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘图,
225890,记住5,2016,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225890,,,,2024.83,2026-05-27,2016,写论文,未知,未知,0.7,sanity,225890,collectionObject,https://www.brooklynmuseum.org/objects/225890,,2024.83,False,Work on Paper,2016,2016,2016,False,True,Remember 5,2016,Work on Paper,,,Unknown,,2016,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),写论文,
225291,Zwarte Piet（黑色Piet）壁纸，代尔夫特蓝配色,2016年设计；2022年制造,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,,,2023.13.2,2026-05-27,2016年设计；2022年制造,家具陈设,未知,未知,0.7,sanity,225291,collectionObject,https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,2023.13.2,False,Furnishing,2016,designed 2016; manufactured 2022,2022,,True,"Zwarte Piet (Black Piet) Wallpaper, Delft Blue colorway",designed 2016; manufactured 2022,Furnishing,,,Unknown,,designed 2016; manufactured 2022,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),家具陈设,
224269,《不随风而逝》，布鲁克林莱弗茨之家,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224269,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41a_PS20.jpg,,,2017.41a,2026-05-27,2016,照片,未知,未知,0.7,sanity,224269,collectionObject,https://www.brooklynmuseum.org/objects/224269,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41a_PS20.jpg,2017.41a,False,Photograph,2016,2016,2016,,False,"Not Gone With The Wind, Lefferts House, Brooklyn",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
224288,Isabelle，莱弗茨之家，布鲁克林,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224288,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41.2_PS9.jpg,,,2017.41b,2026-05-27,2016,照片,未知,未知,0.7,sanity,224288,collectionObject,https://www.brooklynmuseum.org/objects/224288,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41.2_PS9.jpg,2017.41b,False,Photograph,2016,2016,2016,,False,"Isabelle, Lefferts House, Brooklyn",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
224310,杰克·约翰逊：我打败了伟大的白色希望,2016,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224310,,,,2017.49.2,2026-05-27,2016,绘画,未知,未知,0.7,sanity,224310,collectionObject,https://www.brooklynmuseum.org/objects/224310,,2017.49.2,False,Painting,2016,2016,2016,False,False,Jack Johnson: I Beat The Great White Hope,2016,Painting,,,Unknown,,2016,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘画,
226380,布鲁克林威廉斯堡,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226380,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.1_Webb.jpg,,,2024.90.1,2026-05-27,2016,照片,未知,未知,0.7,sanity,226380,collectionObject,https://www.brooklynmuseum.org/objects/226380,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.1_Webb.jpg,2024.90.1,False,Photograph,2016,2016,2016,,False,"Williamsburg, Brooklyn",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
224266,尼古丁,2016,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224266,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2018.2_WildingCranGallery_photograph.jpg,,,2018.2,2026-05-27,2016,雕塑,未知,未知,0.7,sanity,224266,collectionObject,https://www.brooklynmuseum.org/objects/224266,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2018.2_WildingCranGallery_photograph.jpg,2018.2,False,Sculpture,2016,2016,2016,,False,Nicotine,2016,Sculpture,,,Unknown,,2016,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),雕塑,
224059,缠绕（木质部）,2016,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224059,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.11_Michae_lJoo_Studio_photograph.jpg,,,2017.11,2026-05-27,2016,绘画,未知,未知,0.7,sanity,224059,collectionObject,https://www.brooklynmuseum.org/objects/224059,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.11_Michae_lJoo_Studio_photograph.jpg,2017.11,False,Painting,2016,2016,2016,,False,Entasis (xylem),2016,Painting,,,Unknown,,2016,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),绘画,
224745,文化负担篮子,2016,容器,,盘绕的篮子上装饰着来自不同部落的十一名妇女的身影，她们背着三维的负重篮和摇篮，采用部落的传统风格。每一种篮筐技术都体现在这件作品中，这是2015年圣达菲印度市场最佳表现奖的篮筐的复制品。,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224745,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2019.4_view01.jpg,,,L2019.4,2026-05-27,2016,容器,未知,未知,0.7,sanity,224745,collectionObject,https://www.brooklynmuseum.org/objects/224745,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2019.4_view01.jpg,L2019.4,False,Container,2016,2016,2016,,False,Cultural Burdens Basket,2016,Container,,"Coiled basket decorated with the figures of eleven women from different tribes carrying on their backs, three-dimensional burden baskets and cradles in the traditional style of their tribes. Every basketry technique is represented in the work, which is a duplicate of the basket that won Best of Show at the 2015 Santa Fe Indian Market.",Unknown,,2016,Container,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),容器,
225033,拉奥康（致命的伯特）,2016,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225033,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.32_Marianne_Boesky_Gallery.jpg,,,2021.32,2026-05-27,2016,雕塑,未知,未知,0.7,sanity,225033,collectionObject,https://www.brooklynmuseum.org/objects/225033,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.32_Marianne_Boesky_Gallery.jpg,2021.32,False,Sculpture,2016,2016,2016,,False,Laocoön (Fatal Bert),2016,Sculpture,,,Unknown,,2016,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),雕塑,
226381,冬季风暴，展望公园,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226381,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.2_Webb.jpg,,,2024.90.2,2026-05-27,2016,照片,未知,未知,0.7,sanity,226381,collectionObject,https://www.brooklynmuseum.org/objects/226381,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.2_Webb.jpg,2024.90.2,False,Photograph,2016,2016,2016,,False,"Winter Storm, Prospect Park",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
225555,Artifice（漏洞系列）,2016,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225555,https://brooklynmuseum.b-cdn.net/collections/objects/L2021.1.2_overall_PS22.jpg,,,L2021.1.2,2026-05-27,2016,雕塑,未知,未知,0.7,sanity,225555,collectionObject,https://www.brooklynmuseum.org/objects/225555,https://brooklynmuseum.b-cdn.net/collections/objects/L2021.1.2_overall_PS22.jpg,L2021.1.2,False,Sculpture,2016,2016,2016,,False,Artifice (Breach Series),2016,Sculpture,,,Unknown,,2016,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),雕塑,
224317,为奇迹游说众神，布鲁克林,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224317,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41c_PS20.jpg,,,2017.41c,2026-05-27,2016,照片,未知,未知,0.7,sanity,224317,collectionObject,https://www.brooklynmuseum.org/objects/224317,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41c_PS20.jpg,2017.41c,False,Photograph,2016,2016,2016,,False,"Lobbying the Gods For A Miracle, Brooklyn",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
226394,信仰姐妹，皇冠高地，布鲁克林，纽约,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226394,https://brooklynmuseum.b-cdn.net/collections/objects/2025.21.2_PS22.jpg,,,2025.21.2,2026-05-27,2016,照片,未知,未知,0.7,sanity,226394,collectionObject,https://www.brooklynmuseum.org/objects/226394,https://brooklynmuseum.b-cdn.net/collections/objects/2025.21.2_PS22.jpg,2025.21.2,False,Photograph,2016,2016,2016,,False,"Sisters in Faith, Crown Heights, Brooklyn, NYC",2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
224808,圆形平面,2016,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224808,https://brooklynmuseum.b-cdn.net/collections/objects/2020.28.2_view01_Karma_Gallery.jpg,,,2020.28.2,2026-05-27,2016,雕塑,未知,未知,0.7,sanity,224808,collectionObject,https://www.brooklynmuseum.org/objects/224808,https://brooklynmuseum.b-cdn.net/collections/objects/2020.28.2_view01_Karma_Gallery.jpg,2020.28.2,False,Sculpture,2016,2016,2016,,False,Circled Plane,2016,Sculpture,,,Unknown,,2016,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),雕塑,
227536,无题,2016,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/227536,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.5_Galerie_Bene_Taschen.jpeg,,,2026.9.5,2026-05-27,2016,照片,未知,未知,0.7,sanity,227536,collectionObject,https://www.brooklynmuseum.org/objects/227536,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.5_Galerie_Bene_Taschen.jpeg,2026.9.5,False,Photograph,2016,2016,2016,,False,Untitled,2016,Photograph,,,Unknown,,2016,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2016),照片,
